company,"Specific Bean Origin or Bar Name",REF,grading_year,"Cocoa Percent","Company Location",flavor_rating,"Bean Type",country_of_origin,Flavor Rating (1-10)
Santander (Compania Nacional),Colombian 2008,404,2009,75%,Colombia,2.75,Forastero (Nacional),Colombia,5.5
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,Colombia,3.00,Forastero (Nacional),Colombia,6
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,Colombia,2.00,Forastero (Nacional),Colombia,4
Santander (Compania Nacional),Colombian,32,2006,65%,Colombia,3.00,Forastero (Nacional),Colombia,6
Santander (Compania Nacional),Colombian Dark,32,2006,70%,Colombia,4.00,Forastero (Nacional),Colombia,8
Santome,Sao Tome,761,2011,70%,France,2.75,Forastero,Sao Tome,5.5
Scharffen Berger,San Juan de Cheni,959,2012,78%,U.S.A.,4.00, ,Peru,8
Scharffen Berger,Markham Valley,781,2011,68%,U.S.A.,3.75, ,Papua New Guinea,7.5
Scharffen Berger,Camahogne,464,2010,68%,U.S.A.,3.50,Trinitario,Grenada,7
Scharffen Berger,Amina,464,2010,65%,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,7.5
Scharffen Berger,Tome Acu,336,2009,68%,U.S.A.,3.75, ,Brazil,7.5
Scharffen Berger,Asante,336,2009,65%,U.S.A.,4.00,Forastero,Ghana,8
Scharffen Berger,Ben Tre,445,2009,72%,U.S.A.,3.75,Trinitario,Vietnam,7.5
Scharffen Berger,Finisterra,227,2008,72%,U.S.A.,3.00,Blend,"Ven., Trinidad, Mad.",6
Scharffen Berger,Las Islas,117,2007,72%,U.S.A.,3.00,Blend,Carribean(DR/Jam/Tri),6
Scharffen Berger,Nibby,135,2007,62%,U.S.A.,3.00, , ,6
Scharffen Berger,Cuyagua,135,2007,75%,U.S.A.,3.75, ,Venezuela,7.5
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,U.S.A.,3.00,Blend,Carribean,6
Scharffen Berger,Extra Dark,15,2006,82%,U.S.A.,2.00, , ,4
Scharffen Berger,Bittersweet,15,2006,70%,U.S.A.,3.50,Blend, ,7
Scharffen Berger,Kumasi Sambirano,40,2006,68%,U.S.A.,2.00,Blend,Ghana & Madagascar,4
Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,U.S.A.,2.00,Trinitario,Jamaica,4
Scharffen Berger,Semisweet,56,2006,62%,U.S.A.,3.00,Blend, ,6
Seaforth,Dominican Republic,1658,2015,70%,U.K.,2.75, ,Domincan Republic,5.5
Seaforth,Grenada,1658,2015,70%,U.K.,2.75, ,Grenada,5.5
Shark Mountain,Jamaica,1450,2015,72%,U.S.A.,3.25,Trinitario,Jamaica,6.5
Shark Mountain,Papua New Guinea,1450,2015,73%,U.S.A.,3.50,Forastero,Papua New Guinea,7
Shark Mountain,Cuyagua,1466,2015,77%,U.S.A.,2.75,Criollo,Venezuela,5.5
Shark Mountain,ROIG,1466,2015,74%,U.S.A.,3.50,"Criollo, Trinitario",Dominican Republic,7
Shark Mountain,Ecuador,1335,2014,75%,U.S.A.,3.00,Trinitario,Ecuador,6
Shark Mountain,"Belize, 2013",1335,2014,72%,U.S.A.,3.25,"Criollo, Trinitario",Belize,6.5
Shark's,Hilo,713,2011,73%,U.S.A.,2.00, ,Hawaii,4
Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,U.S.A.,2.50, ,Hawaii,5
Shattel,Tingo Maria,1884,2016,70%,Peru,3.25, ,Peru,6.5
Shattell,Porcelana,757,2011,75%,Peru,3.50,Criollo,Peru,7
Sibu,Oro,1586,2015,82%,Costa Rica,3.25, ,Costa Rica,6.5
Sibu,Oscuro,1586,2015,70%,Costa Rica,3.50, ,Costa Rica,7
Sibu Sura,Peru,911,2012,70%,U.S.A.,2.50, ,Peru,5
Silvio Bessone,Maya Belize,717,2011,67%,Italy,3.00,Criollo,Belize,6
Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,Italy,3.25,Forastero,Sao Tome,6.5
Silvio Bessone,"Bahia, Scavina",729,2011,60%,Italy,3.25,Trinitario,Brazil,6.5
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,Italy,3.00,"Criollo, Trinitario",Colombia,6
Sirene,Wild Bolivia,1788,2016,73%,Canada,3.50, ,Bolivia,7
Sirene,Kokoa Kamili Coop,1856,2016,73%,Canada,3.50, ,Tanzania,7
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,Canada,3.75, ,Ecuador,7.5
Sirene,"Somia Plantation, 2012",1502,2015,100%,Canada,3.00,Trinitario,Madagascar,6
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,Canada,3.00, ,Ecuador,6
Sirene,Lachua w/ cane sugar,1614,2015,73%,Canada,3.00, ,Guatemala,6
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,Canada,3.25, ,Guatemala,6.5
Sirene,Pisa,1650,2015,73%,Canada,3.25, ,Haiti,6.5
Sirene,"Somia Plantation, 2012",1339,2014,67%,Canada,3.75,Trinitario,Madagascar,7.5
Sirene,"Somia Plantation, 2012",1339,2014,73%,Canada,3.75,Trinitario,Madagascar,7.5
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,Canada,3.75, ,Ecuador,7.5
Sjolinds,Ghana,1454,2015,70%,U.S.A.,2.75,Forastero,Ghana,5.5
Sjolinds,Nicaragua,1462,2015,72%,U.S.A.,3.00, ,Nicaragua,6
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,Australia,3.50, ,Dominican Republic,7
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,Australia,3.75,Criollo,Venezuela,7.5
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,Australia,4.00,Criollo,Ecuador,8
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,Australia,3.75, ,Belize,7.5
"Smooth Chocolator, The",Tien Giang,1864,2016,70%,Australia,3.00,Trinitario,Vietnam,6
"Smooth Chocolator, The",Australia,1864,2016,67%,Australia,3.75, ,Australia,7.5
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,Australia,3.25, ,Guatemala,6.5
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,Australia,3.25,Trinitario,Madagascar,6.5
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,Australia,3.50,Trinitario,Madagascar,7
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,Australia,3.75, ,Tanzania,7.5
"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,Australia,3.75,Trinitario,Trinidad,7.5
"Smooth Chocolator, The",Camino Verde,1622,2015,72%,Australia,4.00, ,Ecuador,8
"Smooth Chocolator, The",Bolivia,1626,2015,72%,Australia,2.75, ,Bolivia,5.5
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,Australia,3.50, ,Papua New Guinea,7
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,Australia,3.00,Forastero (Nacional),Peru,6
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,Australia,3.75,Trinitario,Venezuela,7.5
Snake & Butterfly,Ghana,693,2011,67%,U.S.A.,1.50,Forastero,Ghana,3
Snake & Butterfly,Madagascar,502,2010,68%,U.S.A.,3.00,Trinitario,Madagascar,6
Snake & Butterfly,Ecuador,502,2010,68%,U.S.A.,3.25, ,Ecuador,6.5
Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,U.S.A.,3.50, ,Ecuador,7
Sol Cacao,Madagascar,1518,2015,72%,U.S.A.,3.00,Trinitario,Madagascar,6
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68%,U.K.,2.75,Forastero (Nacional),Peru,5.5
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85%,U.K.,2.75, ,Domincan Republic,5.5
Solomons Gold,Solomon Island,1792,2016,70%,New Zealand,3.25, ,Solomon Islands,6.5
Solomons Gold,Solomon Island w/ nibs,1796,2016,75%,New Zealand,3.25, ,Solomon Islands,6.5
Solstice,Bundibugyo,1335,2014,70%,U.S.A.,3.00,"Forastero, Trinitario",Uganda,6
Solstice,Sambirano,1157,2013,70%,U.S.A.,3.00,Trinitario,Madagascar,6
Solstice,Amazonas,1157,2013,70%,U.S.A.,3.00, ,Venezuela,6
Solstice,Bolivia,1161,2013,70%,U.S.A.,3.25, ,Bolivia,6.5
Solstice,San Martin,1161,2013,70%,U.S.A.,3.25, ,Peru,6.5
Solstice,Wasatch,1161,2013,70%,U.S.A.,3.50,Blend, ,7
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62%,Canada,3.50, ,Domincan Republic,7
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70%,Canada,3.50,Trinitario,Madagascar,7
Soma,"Bahia Black, batch bra50722.1",1828,2016,70%,Canada,3.50,Forastero (Parazinho),Brazil,7
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75%,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic.",7.5
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70%,Canada,3.75,Trinitario,Nicaragua,7.5
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70%,Canada,4.00,Trinitario,Vietnam,8
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70%,Canada,3.25, ,Ecuador,6.5
Soma,CSB Chama,1594,2015,70%,Canada,3.50,Criollo,Venezuela,7
Soma,Porcelana,1594,2015,75%,Canada,4.00, ,Venezuela,8
Soma,"La Tronca, Matagalpa",1227,2014,70%,Canada,3.50, ,Nicaragua,7
Soma,Maranon Canyon,1259,2014,70%,Canada,3.75,Forastero (Nacional),Peru,7.5
Soma,La Dalia,1307,2014,70%,Canada,3.25,Trinitario,Nicaragua,6.5
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80%,Canada,3.50,Forastero (Nacional),Ecuador,7
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70%,Canada,3.75,Forastero (Amelonado),Vanuatu,7.5
Soma,Little Big Man,1339,2014,70%,Canada,3.25,Blend,Madagascar & Ecuador,6.5
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77%,Canada,3.75,Trinitario,Dominican Republic,7.5
Soma,Java,1030,2013,70%,Canada,3.25,Criollo,Indonesia,6.5
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70%,Canada,2.75,Criollo,Peru,5.5
Soma,"Sangre Grande P., Trinidad",1073,2013,70%,Canada,3.75,Trinitario,Trinidad,7.5
Soma,Chef's Blend,1077,2013,70%,Canada,3.25, , ,6.5
Soma,Patanemo,1077,2013,70%,Canada,3.75,Criollo,Venezuela,7.5
Soma,Crazy 88,1077,2013,88%,Canada,4.00, ,"Guat., D.R., Peru, Mad., PNG",8
Soma,"Maracaibo, El Vigia",1077,2013,70%,Canada,4.00,Criollo,Venezuela,8
Soma,Equator,1081,2013,67%,Canada,4.00, ,"Peru, Dom. Rep",8
Soma,Orinoco,1173,2013,70%,Canada,3.25,Forastero,Venezuela,6.5
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70%,Canada,4.00,Trinitario,Jamaica,8
Soma,Noula Coop,817,2012,70%,Canada,3.25, ,Haiti,6.5
Soma,O'ahu,833,2012,70%,Canada,3.75, ,Hawaii,7.5
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70%,Canada,4.00,Blend,"Dom. Rep., Madagascar",8
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70%,Canada,4.00,Blend,"Gre., PNG, Haw., Haiti, Mad",8
Soma,Cahabon Region,951,2012,70%,Canada,3.50,Trinitario,Guatemala,7
Soma,Carenero Superior,951,2012,70%,Canada,3.75,Trinitario,Venezuela,7.5
Soma,Eastern Promises,967,2012,70%,Canada,3.50,Blend,"Mad., Java, PNG",7
Soma,Papua New Guinea,983,2012,85%,Canada,3.50,Trinitario,Papua New Guinea,7
Soma,"Grenada, Black Science",676,2011,70%,Canada,2.75,Trinitario,Grenada,5.5
Soma,"Alto Beni, Wild Bolivian",676,2011,70%,Canada,3.50,Nacional,Bolivia,7
Soma,Peruvian,676,2011,64%,Canada,4.00, ,Peru,8
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70%,Canada,4.00,,"Ven, Bolivia, D.R.",8
Soma,"Elvesia P., Black Science",682,2011,70%,Canada,3.75,Forastero,Dominican Republic,7.5
Soma,Chuao,688,2011,70%,Canada,3.50,Criollo,Venezuela,7
Soma,Black Science Blend 1,607,2010,70%,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",7.5
Soma,Hispaniola,377,2009,70%,Canada,3.00,Forastero,Dominican Republic,6
Soma,Africa,377,2009,70%,Canada,3.50,Forastero,Ghana,7
Soma,Conacado,387,2009,70%,Canada,3.00,Trinitario,Dominican Republic,6
Soma,Papua New Guinea,387,2009,70%,Canada,3.50,Trinitario,Papua New Guinea,7
Soma,Madagascar,387,2009,70%,Canada,3.75,Criollo,Madagascar,7.5
Soma,Ocumare,387,2009,70%,Canada,3.75,Criollo,Venezuela,7.5
Somerville,Nicaragua,1367,2014,70%,U.S.A.,3.25, ,Nicaragua,6.5
Somerville,"Hawaiian, Big Island",1395,2014,70%,U.S.A.,3.50, ,Hawaii,7
Soul,Dominican Republic,1932,2017,70%,Canada,3.25, ,Dominican Republic,6.5
Soul,Madagascar,1936,2017,70%,Canada,3.50, ,Madagascar,7
Soul,Venezuela,1936,2017,75%,Canada,3.50, ,Venezuela,7
Soul,Ecuador,1936,2017,75%,Canada,3.25, ,Ecuador,6.5
Soul,Papua New Guinea,1936,2017,77%,Canada,3.25, ,Papua New Guinea,6.5
Soul,Tanzania,1940,2017,80%,Canada,3.50, ,Tanzania,7
Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3.00, ,Dominican Republic,6
Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3.00, ,Dominican Republic,6
Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25, ,Dominican Republic,6.5
Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75, ,Dominican Republic,7.5
Spencer,Ecuador,1932,2017,70%,U.S.A.,3.50, ,Ecuador,7
Spencer,Peru,1932,2017,70%,U.S.A.,2.75, ,Peru,5.5
Spencer,"Dominican Republic, lot D82R",1792,2016,70%,Australia,3.50, ,Domincan Republic,7
Spencer,"Ecuador, lot E432314L",1792,2016,70%,Australia,3.75, ,Ecuador,7.5
Spencer,"Madagascar, lot M0403R",1792,2016,70%,Australia,3.75, ,Madagascar,7.5
Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu,5.5
Sprungli (Felchlin),Alto Beni,1057,2013,70%,Switzerland,3.00,Criollo,Bolivia,6
SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3.00, ,Dominican Republic,6
SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25, ,Dominican Republic,4.5
Starchild,"Bolivar, Arriba",1634,2015,70%,U.S.A.,3.00,Forastero (Nacional),Ecuador,6
Starchild,Hispaniola,1692,2015,70%,U.S.A.,3.00, ,Domincan Republic,6
Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3.00, ,Guatemala,6
Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3.00,Trinitario (Amelonado),Nicaragua,6
Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3.00,Trinitario,Madagascar,6
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Trinitario,Brazil,5.5
Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25, ,India,6.5
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.50, ,Ecuador,7
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.50, ,Ecuador,7
StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.50, ,Philippines,5
StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.50, ,Philippines,5
StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75, ,Philippines,5.5
Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar,5.5
Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize,6.5
Summerbird,Peru,1800,2016,61%,Denmark,2.50,"Criollo, Trinitario",Peru,5
Summerbird,Peru,1800,2016,71%,Denmark,3.00,"Criollo, Trinitario",Peru,6
Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75, ,Venezuela,5.5
Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3.00, ,Venezuela,6
Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,5.5
Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25, ,Ecuador,6.5
Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba,6.5
Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar,6.5
Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Forastero (Nacional),Ecuador,7.5
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Trinitario,Vietnam,6.5
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.50,Forastero (Parazinho),Brazil,7
Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.50,Criollo,Venezuela,7
Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba,7.5
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.50,Criollo,Madagascar,7
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.50,Criollo,Madagascar,7
Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25, ,Nicaragua,6.5
Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25, ,Dominican Republic,6.5
Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25, ,Madagascar,6.5
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75, ,Peru,7.5
Szanto Tibor,Crudo,761,2011,70%,Hungary,3.00, ,Venezuela,6
Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75, ,Costa Rica,5.5
Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75, ,Dominican Republic,5.5
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.50, ,Mexico,5
Tabal,Peru,1105,2013,70%,U.S.A.,3.00, ,Peru,6
Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3.00, ,Colombia,6
Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25, ,Papua New Guinea,6.5
Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam,6.5
Tablette (aka Vanillabeans),Trinidad,1680,2015,77%,Japan,2.75,Trinitario,Trinidad,5.5
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70%,Suriname,3.25,Trinitario,Suriname,6.5
Taza,Belize,1271,2014,68%,U.S.A.,3.00,Trinitario,Belize,6
Taza,Alto Beni,785,2011,87%,U.S.A.,3.25, ,Bolivia,6.5
Taza,Chiapan,451,2009,75%,U.S.A.,2.75, ,Mexico,5.5
Taza,"Dark, Stone Ground",180,2007,70%,U.S.A.,3.00, ,Dominican Republic,6
TCHO,West Africa,1716,2016,62%,U.S.A.,2.00,Forastero,West Africa,4
TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25, ,"Peru, Ecuador",6.5
TCHO,TCHOPro 60.5,387,2009,60%,U.S.A.,2.75, , ,5.5
TCHO,TCHOPro 68,387,2009,68%,U.S.A.,3.00, , ,6
TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.50,Forastero,Ghana,5
TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.50, ,Peru,5
TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75, ,Madagascar,5.5
TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.50, ,Peru,5
Tejas,Concepcion,801,2012,70%,U.S.A.,2.75, ,Madagascar,5.5
Tejas,Bayou Blend,801,2012,70%,U.S.A.,3.00,Blend,"Ecuador, Mad., PNG",6
Tejas,Aranama,805,2012,70%,U.S.A.,3.00, ,Papua New Guinea,6
Tejas,Presidio,805,2012,70%,U.S.A.,3.50, ,Dominican Republic,7
Tejas,"La Bahia, w/ cane juice",817,2012,70%,U.S.A.,3.25, ,Ecuador,6.5
Tejas,Capistrano,821,2012,70%,U.S.A.,2.00, ,Peru,4
Tejas,"La Bahia, w/ cane sugar",825,2012,70%,U.S.A.,3.25, ,Ecuador,6.5
Tejas,San Jose,829,2012,70%,U.S.A.,2.75, ,Bolivia,5.5
Tejas,Capistrano*,829,2012,70%,U.S.A.,3.00, ,Madagascar,6
Tejas,Espada,833,2012,70%,U.S.A.,3.25, ,Mexico,6.5
Tejas,Espada,967,2012,70%,U.S.A.,2.75, ,Brazil,5.5
Tejas,Concepcion*,971,2012,80%,U.S.A.,3.00, ,Venezuela,6
Tejas,San Jose,971,2012,67%,U.S.A.,3.25, ,Bolivia,6.5
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70%,U.S.A.,3.50,Forastero (Parazinho),Brazil,7
Terroir,Peru,1478,2015,70%,U.S.A.,2.75, ,Peru,5.5
Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Trinitario,Belize,7.5
Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Trinitario,Madagascar,7.5
Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25, ,Ecuador,6.5
Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.50, ,Domincan Republic,7
Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Trinitario,Guatemala,7.5
Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25, ,Ecuador,6.5
Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Trinitario,Madagascar,7.5
Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Forastero,Uganda,7.5
The Barn,Peru,1614,2015,70%,Sweden,3.00, ,Peru,6
Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Forastero,Congo,6.5
Theo,Madagascar,162,2007,65%,U.S.A.,3.50,Trinitario,Madagascar,7
Theo,Ivory Coast,184,2007,75%,U.S.A.,2.50, ,Ivory Coast,5
Theo,"Ghana, Kumasi",184,2007,84%,U.S.A.,3.00,Forastero,Ghana,6
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91%,U.S.A.,2.00,Blend,Venezuela,4
Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3.00,Blend,"Ghana, Panama, Ecuador",6
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70%,Japan,3.25, ,Peru,6.5
Timo A. Meyer,"Belize, med roast",1836,2016,72%,Germany,3.75,"Trinitario, TCGA",Belize,7.5
To'ak (Ecuatoriana),Manabi,1418,2014,81%,Ecuador,3.25,Forastero (Nacional),Ecuador,6.5
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70%,France,4.00,Trinitario,Tobago,8
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77%,U.S.A.,3.00,Criollo,Bolivia,6
Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75, ,Venezuela,5.5
Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3.00, ,Dominican Republic,6
Treehouse,Conacado,1239,2014,72%,U.S.A.,3.00, ,Dominican Republic,6
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72%,Madagascar,3.50, ,Madagascar,7
twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75, ,Domincan Republic,5.5
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75%,U.S.A.,3.50, ,Ecuador,7
twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.50,Trinitario,Madagascar,7
twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25, ,Dominican Republic,6.5
twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.50, ,Bolivia,5
twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75, ,Dominican Republic,5.5
Two Ravens,Peru,1740,2016,60%,U.S.A.,3.00,Criollo,Peru,6
Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75, ,Dominican Republic,7.5
Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75, ,Nicaragua,5.5
Undone,Nourish,1438,2014,70%,U.S.A.,3.00, ,Dominican Republic,6
Upchurch,"Madagascar, Sassy Bar",1752,2016,72%,U.S.A.,3.00,Trinitario,Madagascar,6
Upchurch,"Tanzania, Party Bar",1752,2016,72%,U.S.A.,3.25, ,Tanzania,6.5
Urzi,"Sur del Lago, Merida",1327,2014,65%,Italy,3.25,Trinitario,Venezuela,6.5
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63%,France,4.00, ,Peru,8
Valrhona,"Andoa, Grand Cru blend",1145,2013,70%,France,3.50, , ,7
Valrhona,"Loma Sotavento, 2013",1153,2013,64%,France,3.50, ,Dominican Republic,7
Valrhona,"Otucan, Grand Cru",931,2012,69%,France,4.00, ,Venezuela,8
Valrhona,Caraque,709,2011,56%,France,3.25, , ,6.5
Valrhona,"Porcelana, Pedegral",757,2011,64%,France,4.00,Criollo,Venezuela,8
Valrhona,Tainori,327,2009,64%,France,3.75, ,Dominican Republic,7.5
Valrhona,Alpaco,370,2009,66%,France,3.75, ,Ecuador,7.5
Valrhona,Nyangbo,395,2009,68%,France,3.50,Forastero,Ghana,7
Valrhona,Araguani,117,2007,72%,France,3.00,Blend,"Venezuela, Carribean",6
Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Trinitario,Venezuela,7.5
Valrhona,Manjari,129,2007,64%,France,4.00,"Criollo, Trinitario",Madagascar,8
Valrhona,Le Noir Extra Amer,147,2007,85%,France,1.50, , ,3
Valrhona,Abinao,153,2007,85%,France,2.50,Forastero,West Africa,5
Valrhona,Le Noir Amer,157,2007,71%,France,2.75,Forastero,West Africa,5.5
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64%,France,3.25,Criollo (Porcelana),Venezuela,6.5
Valrhona,Caraibe,63,2006,66%,France,3.00,Trinitario,Carribean,6
Valrhona,Guanaja,63,2006,70%,France,4.00,"Criollo, Trinitario",South America,8
Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.50,Trinitario,Trinidad,5
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64%,France,3.00,Criollo (Porcelana),Venezuela,6
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64%,France,3.50,Trinitario,Madagascar,7
Vanleer (Barry Callebaut),Manhattan,963,2012,72%,U.S.A.,2.50,Forastero,Ghana,5
Vanleer (Barry Callebaut),Napa,963,2012,65%,U.S.A.,2.75,Forastero,Ghana,5.5
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72%,Madagascar,2.75,Trinitario,Madagascar,5.5
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76%,Madagascar,2.75,Trinitario,Madagascar,5.5
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80%,Madagascar,2.75,Trinitario,Madagascar,5.5
