"company","country_of_origin","flavor_rating","grading_year"
"bourbon specialty coffees","Brazil","3.29",2015
"cafes finos de exportacion s de r.l.","Honduras","3.59",2014
"upctiz zapoteca s.p.r. de r.l.","Mexico","3.54",2014
"costco wholesale industries","Colombia","3.67",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.46",2014
NULL,"Haiti","3.38",2011
"santa laura exportadora de cafe s.l.e.c. s.a.","Costa Rica","3.25",2015
"cafe colonial de tlatlauquitepec","Mexico","3.46",2012
NULL,"Mexico","3.34",2012
"globus coffee","Mexico","3.5",2014
"volcafe ltda.","Brazil","3.5",2017
"cadexsa","Honduras","3.25",2014
"cadexsa","Honduras","3.09",2014
"cadexsa","Honduras","3.17",2014
"terra mia","Mexico","3.42",2012
"haiti coffee","Haiti","3.29",2012
"exportadora atlantic s.a","Nicaragua","3.29",2017
"unicafe","Guatemala","3.34",2012
"cigrah s.a de c.v","Honduras","0.0",2017
